Flow,Monitoring Set,Monitoring Location,Date,Analyte,Value,Unit,Test Location,Remarks
Base Flow,Cayuga Inlet,Enfield Creek at Upper Treman,"Apr 04, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.232,mg/L,Lab,
Base Flow,Cayuga Inlet,Enfield Creek near Mouth,"Apr 04, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.612,mg/L,Lab,
Base Flow,Cayuga Inlet,Route 89,"Apr 04, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.133,mg/L,Lab,
Base Flow,Cayuga Inlet,Cascadilla Creek Mouth,"Apr 04, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.107,mg/L,Lab,
Base Flow,Cayuga Inlet,Lickbrook at W. Jersey Hill ,"Apr 04, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.029,mg/L,Lab,
Base Flow,Cayuga Inlet,Merwin\s Creek ,"Apr 04, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.365,mg/L,Lab,
Base Flow,Cayuga Inlet,Chapel Pond,"Apr 04, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.93,mg/L,Lab,
Base Flow,Fall Creek,Lafayette Road Culvert,"Mar 11, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,4.93,mg/L,Lab,
Base Flow,Cayuga Inlet,Depot Road (Newfield),"Apr 04, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.897,mg/L,Lab,
Base Flow,Trumansburg Creek,Lake Street Bridge,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.69,mg/L,Lab,
Base Flow,Trumansburg Creek,Curry Road,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.46,mg/L,Lab,
Base Flow,Trumansburg Creek,Boardman Creek,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.47,mg/L,Lab,
Base Flow,Trumansburg Creek,Outfall of Sewage Plant,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.428,mg/L,Lab,
Base Flow,Trumansburg Creek,Salo Drive,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.83,mg/L,Lab,
Base Flow,Taughannock Creek,Taughannock Falls,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.01,mg/L,Lab,
Base Flow,Taughannock Creek,Halseyville Road,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.07,mg/L,Lab,
Base Flow,Taughannock Creek,Mecklenburg,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.11,mg/L,Lab,
Base Flow,Taughannock Creek,Culver Road,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.07,mg/L,Lab,
Base Flow,Stewart Park,Cayuga Lake Shore,"Apr 25, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.977,mg/L,Lab,
Base Flow,Taughannock Creek,Podunk Road,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.21,mg/L,Lab,
Base Flow,Taughannock Creek,Bolter Creek,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.59,mg/L,Lab,
Base Flow,Taughannock Creek,Waterburg Road,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.25,mg/L,Lab,
Base Flow,Stewart Park,Sanctuary Stream,"Apr 25, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.358,mg/L,Lab,
Base Flow,Stewart Park,Fall Creek Mouth,"Apr 25, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.1,mg/L,Lab,
Base Flow,Salmon Creek,Tile Kiln Road,"May 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,5.42,mg/L,Lab,
Base Flow,Salmon Creek,Genoa,"May 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,4.18,mg/L,Lab,
Base Flow,Salmon Creek,North Ludlowville,"May 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,4.64,mg/L,Lab,
Base Flow,Salmon Creek,Salmon Creek Mouth,"May 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,3.76,mg/L,Lab,
Base Flow,Virgil Creek,Dryden Lake Outlet,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.1,mg/L,Lab,
Base Flow,Virgil Creek,Spring House Bridge,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.54,mg/L,Lab,
Base Flow,Fall Creek,Davis Road Bridge,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.08,mg/L,Lab,
Base Flow,Salmon Creek,Center Road,"May 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.16,mg/L,Lab,
Base Flow,Salmon Creek,Sherwood Road,"May 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.7,mg/L,Lab,
Base Flow,Salmon Creek,French Hill Road,"May 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,4.71,mg/L,Lab,
Base Flow,Salmon Creek,Lockerby Hill Road,"May 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,5.11,mg/L,Lab,
Base Flow,Salmon Creek,Locke Creek,"May 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,3.55,mg/L,Lab,
Base Flow,Salmon Creek,Little Salmon Creek Above Fork,"May 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,3.93,mg/L,Lab,
Base Flow,Virgil Creek,Virgil Creek Road,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.87,mg/L,Lab,
Base Flow,Virgil Creek,Virgil Creek Freeville,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.5,mg/L,Lab,
Base Flow,Virgil Creek,Dryden Lake Park,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.04,mg/L,Lab,
Base Flow,Fall Creek,Lafayette Road,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.97,mg/L,Lab,
Base Flow,Fall Creek,McLean Bridge,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.31,mg/L,Lab,
Base Flow,Fall Creek,Fall Creek Freeville,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.96,mg/L,Lab,
Base Flow,Fall Creek,Champlin Road Culvert,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.74,mg/L,Lab,
Base Flow,Fall Creek,Como Lake Outlet,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.44,mg/L,Lab,
Base Flow,Fall Creek,McLean Rd.,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.28,mg/L,Lab,
Base Flow,Fall Creek,Lafayette Road Culvert,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,4.6,mg/L,Lab,
Base Flow,Six Mile Creek,Plain Street,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.121,mg/L,Lab,
Base Flow,Six Mile Creek,Beaver Creek,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.169,mg/L,Lab,
Base Flow,Six Mile Creek,Brooktondale,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.326,mg/L,Lab,
Base Flow,Six Mile Creek,Six Hundred Rd,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.168,mg/L,Lab,
Base Flow,Six Mile Creek,Midline Rd,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.282,mg/L,Lab,
Base Flow,Six Mile Creek,Yellow Barn Road,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.133,mg/L,Lab,
Base Flow,Six Mile Creek,Irish Settlement Rd,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.071,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake near Mouth of Salmon Creek,"Jun 23, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.06,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake North of Myers Point (E),"Jun 23, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.99,mg/L,Lab,
Base Flow,Cayuga Lake,Middle of Shallow Southern Shelf,"Jun 25, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.02,mg/L,Lab,
Base Flow,Cayuga Lake,Ithaca Sewage Outfall,"Jun 25, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.99,mg/L,Lab,
Base Flow,Fall Creek,Freese Road Bridge,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.62,mg/L,Lab,
Base Flow,Fall Creek,Cayuga Street Bridge,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.51,mg/L,Lab,
Base Flow,Fall Creek,Tillotson Road Culvert,"Jun 03, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,3.12,mg/L,Lab,
Base Flow,Six Mile Creek,Wildflower Preserve,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.142,mg/L,Lab,
Base Flow,Six Mile Creek,German Cross Road,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.275,mg/L,Lab,
Base Flow,Six Mile Creek,Horse Farm,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.186,mg/L,Lab,
Base Flow,Six Mile Creek,Boiceville,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.364,mg/L,Lab,
Base Flow,Six Mile Creek,Barrile Site,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.311,mg/L,Lab,
Base Flow,Six Mile Creek,Gasline,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.24,mg/L,Lab,
Base Flow,Six Mile Creek,Banks Road,"Jun 19, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.267,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake North of Myers Point (H),"Jun 23, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.13,mg/L,Lab,
Base Flow,Cayuga Lake,Middle of Lake Opposite Mouth of Salmon Creek (E),"Jun 23, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.03,mg/L,Lab,
Base Flow,Cayuga Lake,Middle of Lake Opposite Mouth of Salmon Creek (H),"Jun 23, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.08,mg/L,Lab,
Base Flow,Cayuga Lake,Lake Source Cooling Outfall,"Jun 25, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.02,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Heights Sewage Outfall,"Jun 25, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.05,mg/L,Lab,
Base Flow,Trumansburg Creek,Camp Barton,"Apr 24, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.58,mg/L,Lab,
Base Flow,Six Mile Creek,German Cross Road,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.193,mg/L,Lab,
Base Flow,Stewart Park,Sanctuary Stream,"Jun 27, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.09,mg/L,Lab,
Base Flow,Stewart Park,Fall Creek Mouth,"Jun 27, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.44,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake near Mouth of Salmon Creek,"Aug 22, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.822,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake North of Myers Point (E),"Aug 22, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.818,mg/L,Lab,
Base Flow,Six Mile Creek,Beaver Creek,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.067,mg/L,Lab,
Base Flow,Six Mile Creek,Brooktondale,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.306,mg/L,Lab,
Base Flow,Six Mile Creek,Yellow Barn Road,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.172,mg/L,Lab,
Base Flow,Six Mile Creek,Irish Settlement Rd,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.071,mg/L,Lab,
Base Flow,Six Mile Creek,Banks Road,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.19,mg/L,Lab,
Base Flow,Stewart Park,Visitor\s Center,"Jun 27, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.08,mg/L,Lab,
Base Flow,Stewart Park,Cayuga Lake Shore,"Jun 27, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.82,mg/L,Lab,
Base Flow,Cayuga Lake,Cayuga Lake North of Myers Point (H),"Aug 22, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.18,mg/L,Lab,
Base Flow,Cayuga Lake,Middle of Lake Opposite Mouth of Salmon Creek (H),"Aug 22, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.963,mg/L,Lab,
Base Flow,Six Mile Creek,Wildflower Preserve,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.154,mg/L,Lab,
Base Flow,Six Mile Creek,Horse Farm,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.099,mg/L,Lab,
Base Flow,Six Mile Creek,Boiceville,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.384,mg/L,Lab,
Base Flow,Six Mile Creek,Barrile Site,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.324,mg/L,Lab,
Base Flow,Six Mile Creek,Six Hundred Rd,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.151,mg/L,Lab,
Base Flow,Six Mile Creek,Midline Rd,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.284,mg/L,Lab,
Base Flow,Six Mile Creek,Gasline,"Sep 18, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.156,mg/L,Lab,
Base Flow,Trumansburg Creek,Lake Street Bridge,"Oct 31, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.48,mg/L,Lab,
Base Flow,Taughannock Creek,Taughannock Falls,"Oct 31, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.18,mg/L,Lab,
Base Flow,Taughannock Creek,Halseyville Road,"Oct 31, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.18,mg/L,Lab,
Base Flow,Taughannock Creek,Podunk Road,"Oct 31, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.22,mg/L,Lab,
Base Flow,Taughannock Creek,Mecklenburg,"Oct 31, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.08,mg/L,Lab,
Base Flow,Taughannock Creek,Culver Road,"Oct 31, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.05,mg/L,Lab,
Base Flow,Trumansburg Creek,Curry Road,"Oct 31, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.14,mg/L,Lab,
Base Flow,Taughannock Creek,Bolter Creek,"Oct 31, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.32,mg/L,Lab,
Base Flow,Taughannock Creek,Waterburg Road,"Oct 31, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.22,mg/L,Lab,
Base Flow,Cayuga Inlet,Blakeslee Hill,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.27,mg/L,Lab,
Base Flow,Cayuga Inlet,Station Road by Newfield Group,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.045,mg/L,Lab,
Base Flow,Cayuga Inlet,Buttermilk Crk (upstream),"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.23,mg/L,Lab,
Base Flow,Cayuga Inlet,Depot Road (Newfield),"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.43,mg/L,Lab,
Base Flow,Cayuga Inlet,Upstream of Dam,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.42,mg/L,Lab,
Base Flow,Cayuga Inlet,Enfield Creek at Enfield Center,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.75,mg/L,Lab,
Base Flow,Cayuga Inlet,Enfield Creek at Upper Treman,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.49,mg/L,Lab,
Base Flow,Cayuga Inlet,Flood Control Channel at Wegman\s,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.15,mg/L,Lab,
Base Flow,Cayuga Inlet,Route 89,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.17,mg/L,Lab,
Base Flow,Cayuga Inlet,Cascadilla Creek Mouth,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.38,mg/L,Lab,
Base Flow,Cayuga Inlet,Cherry and Taber St,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.17,mg/L,Lab,
Base Flow,Cayuga Inlet,Farmers\ Market,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.16,mg/L,Lab,
Base Flow,Cayuga Inlet,FCC Tributary at Spencer Rd.,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.21,mg/L,Lab,
Base Flow,Cayuga Inlet,Chapel Pond,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.27,mg/L,Lab,
Base Flow,Virgil Creek,Dryden Lake Outlet,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.019,mg/L,Lab,
Base Flow,Virgil Creek,Spring House Bridge,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.937,mg/L,Lab,
Base Flow,Cayuga Inlet,Buttermilk Crk - Jennings Pnd,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.01,mg/L,Lab,
Base Flow,Cayuga Inlet,Buttermilk Creek Mouth,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.03,mg/L,Lab,
Base Flow,Cayuga Inlet,Enfield Creek near Mouth,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.38,mg/L,Lab,
Base Flow,Cayuga Inlet,Coy Glen near Mouth,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.18,mg/L,Lab,
Base Flow,Cayuga Inlet,Lickbrook at W. Jersey Hill ,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.068,mg/L,Lab,
Base Flow,Cayuga Inlet,Flood Control Channel Esty St,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.14,mg/L,Lab,
Base Flow,Cayuga Inlet,Station Road by Buttermilk Group,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.02,mg/L,Lab,
Base Flow,Cayuga Inlet,Cass Park,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.15,mg/L,Lab,
Base Flow,Cayuga Inlet,Merwin\s Creek ,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.45,mg/L,Lab,
Base Flow,Virgil Creek,Virgil Creek Road,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.05,mg/L,Lab,
Base Flow,Virgil Creek,Virgil Creek Freeville,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.991,mg/L,Lab,
Base Flow,Virgil Creek,Dryden Lake Park,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.347,mg/L,Lab,
Base Flow,Fall Creek,Lafayette Road,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.66,mg/L,Lab,
Base Flow,Fall Creek,McLean Bridge,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.04,mg/L,Lab,
Base Flow,Fall Creek,Fall Creek Freeville,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.85,mg/L,Lab,
Base Flow,Fall Creek,Champlin Road Culvert,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,7.37,mg/L,Lab,
Base Flow,Fall Creek,Tillotson Road Culvert,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,8.24,mg/L,Lab,
Base Flow,Fall Creek,Como Lake Outlet,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.34,mg/L,Lab,
Base Flow,Fall Creek,McLean Rd.,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.17,mg/L,Lab,
Base Flow,Fall Creek,Davis Road Bridge,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,2.21,mg/L,Lab,
Base Flow,Fall Creek,Freese Road Bridge,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.46,mg/L,Lab,
Base Flow,Fall Creek,Cayuga Street Bridge,"Dec 09, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,1.38,mg/L,Lab,
Base Flow,Cayuga Inlet,Brown Road,"Nov 21, 2013",Nitrate-+Nitrite-Nitrogen (as N) ,0.12,mg/L,Lab,
Base Flow,Six Mile Creek,Plain Street,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.36,mg/L,Lab,
Base Flow,Six Mile Creek,Wildflower Preserve,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.352,mg/L,Lab,
Base Flow,Six Mile Creek,German Cross Road,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.384,mg/L,Lab,
Base Flow,Six Mile Creek,Beaver Creek,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.276,mg/L,Lab,
Base Flow,Six Mile Creek,Six Hundred Rd,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.245,mg/L,Lab,
Base Flow,Six Mile Creek,Midline Rd,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.3,mg/L,Lab,
Base Flow,Six Mile Creek,Yellow Barn Road,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.078,mg/L,Lab,
Base Flow,Six Mile Creek,Brooktondale,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.456,mg/L,Lab,
Base Flow,Six Mile Creek,Horse Farm,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.461,mg/L,Lab,
Base Flow,Six Mile Creek,Boiceville,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.41,mg/L,Lab,
Base Flow,Six Mile Creek,Barrile Site,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.301,mg/L,Lab,
Base Flow,Six Mile Creek,Irish Settlement Rd,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.178,mg/L,Lab,
Base Flow,Six Mile Creek,Gasline,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.406,mg/L,Lab,
Base Flow,Six Mile Creek,Banks Road,"Jan 15, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.417,mg/L,Lab,
Base Flow,Six Mile Creek,Plain Street,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.529,mg/L,Lab,
Base Flow,Six Mile Creek,German Cross Road,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.555,mg/L,Lab,
Base Flow,Six Mile Creek,Beaver Creek,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.347,mg/L,Lab,
Base Flow,Six Mile Creek,Barrile Site,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.468,mg/L,Lab,
Base Flow,Six Mile Creek,Six Hundred Rd,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.345,mg/L,Lab,
Base Flow,Six Mile Creek,Midline Rd,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.392,mg/L,Lab,
Base Flow,Six Mile Creek,Yellow Barn Road,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.191,mg/L,Lab,
Base Flow,Six Mile Creek,Banks Road,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.56,mg/L,Lab,
Base Flow,Six Mile Creek,Wildflower Preserve,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.526,mg/L,Lab,
Base Flow,Six Mile Creek,Brooktondale,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.624,mg/L,Lab,
Base Flow,Six Mile Creek,Horse Farm,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.483,mg/L,Lab,
Base Flow,Six Mile Creek,Boiceville,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.581,mg/L,Lab,
Base Flow,Six Mile Creek,Irish Settlement Rd,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.274,mg/L,Lab,
Base Flow,Six Mile Creek,Gasline,"Mar 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.541,mg/L,Lab,
Base Flow,Virgil Creek,Virgil Creek Freeville,"Apr 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.86,mg/L,Lab,
Base Flow,Virgil Creek,Virgil Creek Road,"Apr 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.89,mg/L,Lab,
Base Flow,Virgil Creek,Dryden Lake Outlet,"Apr 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.44,mg/L,Lab,
Base Flow,Virgil Creek,Spring House Bridge,"Apr 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.74,mg/L,Lab,
Base Flow,Fall Creek,Davis Road Bridge,"Apr 07, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,1.45,mg/L,Lab,
Base Flow,Fall Creek,McLean Bridge,"Apr 07, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,1.49,mg/L,Lab,
Base Flow,Fall Creek,Fall Creek Freeville,"Apr 07, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,1.52,mg/L,Lab,
Base Flow,Fall Creek,Freese Road Bridge,"Apr 07, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,1.19,mg/L,Lab,
Base Flow,Fall Creek,Cayuga Street Bridge,"Apr 07, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,1.21,mg/L,Lab,
Base Flow,Fall Creek,Champlin Road Culvert,"Apr 07, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,5.9,mg/L,Lab,
Base Flow,Fall Creek,Tillotson Road Culvert,"Apr 07, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,5.8,mg/L,Lab,
Base Flow,Fall Creek,Como Lake Outlet,"Apr 07, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,1.33,mg/L,Lab,
Base Flow,Fall Creek,McLean Rd.,"Apr 07, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,1.5,mg/L,Lab,
Base Flow,Fall Creek,Lafayette Road,"Apr 07, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,1.3,mg/L,Lab,
Base Flow,Virgil Creek,Dryden Lake Park,"Apr 19, 2014",Nitrate-+Nitrite-Nitrogen (as N) ,0.47,mg/L,Lab,
